temp (C),CMRR1 mcparamset 1  (dB),CMRR1 mcparamset 2  (dB),CMRR1 mcparamset 3  (dB),CMRR1 mcparamset 4  (dB),CMRR1 mcparamset 5  (dB),CMRR1 mcparamset 6  (dB),CMRR1 mcparamset 7  (dB),CMRR1 mcparamset 8  (dB),CMRR1 mcparamset 9  (dB),CMRR1 mcparamset 10  (dB),CMRR1 mcparamset 11  (dB),CMRR1 mcparamset 12  (dB),CMRR1 mcparamset 13  (dB),CMRR1 mcparamset 14  (dB),CMRR1 mcparamset 15  (dB),CMRR1 mcparamset 16  (dB),CMRR1 mcparamset 17  (dB),CMRR1 mcparamset 18  (dB),CMRR1 mcparamset 19  (dB),CMRR1 mcparamset 20  (dB),CMRR1 mcparamset 21  (dB),CMRR1 mcparamset 22  (dB),CMRR1 mcparamset 23  (dB),CMRR1 mcparamset 24  (dB),CMRR1 mcparamset 25  (dB),CMRR1 mcparamset 26  (dB),CMRR1 mcparamset 27  (dB),CMRR1 mcparamset 28  (dB),CMRR1 mcparamset 29  (dB),CMRR1 mcparamset 30  (dB),CMRR1 mcparamset 31  (dB),CMRR1 mcparamset 32  (dB),CMRR1 mcparamset 33  (dB),CMRR1 mcparamset 34  (dB),CMRR1 mcparamset 35  (dB),CMRR1 mcparamset 36  (dB),CMRR1 mcparamset 37  (dB),CMRR1 mcparamset 38  (dB),CMRR1 mcparamset 39  (dB),CMRR1 mcparamset 40  (dB),CMRR1 mcparamset 41  (dB),CMRR1 mcparamset 42  (dB),CMRR1 mcparamset 43  (dB),CMRR1 mcparamset 44  (dB),CMRR1 mcparamset 45  (dB),CMRR1 mcparamset 46  (dB),CMRR1 mcparamset 47  (dB),CMRR1 mcparamset 48  (dB),CMRR1 mcparamset 49  (dB),CMRR1 mcparamset 50  (dB),CMRR1 mcparamset 51  (dB),CMRR1 mcparamset 52  (dB),CMRR1 mcparamset 53  (dB),CMRR1 mcparamset 54  (dB),CMRR1 mcparamset 55  (dB),CMRR1 mcparamset 56  (dB),CMRR1 mcparamset 57  (dB),CMRR1 mcparamset 58  (dB),CMRR1 mcparamset 59  (dB),CMRR1 mcparamset 60  (dB),CMRR1 mcparamset 61  (dB),CMRR1 mcparamset 62  (dB),CMRR1 mcparamset 63  (dB),CMRR1 mcparamset 64  (dB),CMRR1 mcparamset 65  (dB),CMRR1 mcparamset 66  (dB),CMRR1 mcparamset 67  (dB),CMRR1 mcparamset 68  (dB),CMRR1 mcparamset 69  (dB),CMRR1 mcparamset 70  (dB),CMRR1 mcparamset 71  (dB),CMRR1 mcparamset 72  (dB),CMRR1 mcparamset 73  (dB),CMRR1 mcparamset 74  (dB),CMRR1 mcparamset 75  (dB),CMRR1 mcparamset 76  (dB),CMRR1 mcparamset 77  (dB),CMRR1 mcparamset 78  (dB),CMRR1 mcparamset 79  (dB),CMRR1 mcparamset 80  (dB),CMRR1 mcparamset 81  (dB),CMRR1 mcparamset 82  (dB),CMRR1 mcparamset 83  (dB),CMRR1 mcparamset 84  (dB),CMRR1 mcparamset 85  (dB),CMRR1 mcparamset 86  (dB),CMRR1 mcparamset 87  (dB),CMRR1 mcparamset 88  (dB),CMRR1 mcparamset 89  (dB),CMRR1 mcparamset 90  (dB),CMRR1 mcparamset 91  (dB),CMRR1 mcparamset 92  (dB),CMRR1 mcparamset 93  (dB),CMRR1 mcparamset 94  (dB),CMRR1 mcparamset 95  (dB),CMRR1 mcparamset 96  (dB),CMRR1 mcparamset 97  (dB),CMRR1 mcparamset 98  (dB),CMRR1 mcparamset 99  (dB),CMRR1 mcparamset 100  (dB),CMRR2 mcparamset 1  (dB),CMRR2 mcparamset 2  (dB),CMRR2 mcparamset 3  (dB),CMRR2 mcparamset 4  (dB),CMRR2 mcparamset 5  (dB),CMRR2 mcparamset 6  (dB),CMRR2 mcparamset 7  (dB),CMRR2 mcparamset 8  (dB),CMRR2 mcparamset 9  (dB),CMRR2 mcparamset 10  (dB),CMRR2 mcparamset 11  (dB),CMRR2 mcparamset 12  (dB),CMRR2 mcparamset 13  (dB),CMRR2 mcparamset 14  (dB),CMRR2 mcparamset 15  (dB),CMRR2 mcparamset 16  (dB),CMRR2 mcparamset 17  (dB),CMRR2 mcparamset 18  (dB),CMRR2 mcparamset 19  (dB),CMRR2 mcparamset 20  (dB),CMRR2 mcparamset 21  (dB),CMRR2 mcparamset 22  (dB),CMRR2 mcparamset 23  (dB),CMRR2 mcparamset 24  (dB),CMRR2 mcparamset 25  (dB),CMRR2 mcparamset 26  (dB),CMRR2 mcparamset 27  (dB),CMRR2 mcparamset 28  (dB),CMRR2 mcparamset 29  (dB),CMRR2 mcparamset 30  (dB),CMRR2 mcparamset 31  (dB),CMRR2 mcparamset 32  (dB),CMRR2 mcparamset 33  (dB),CMRR2 mcparamset 34  (dB),CMRR2 mcparamset 35  (dB),CMRR2 mcparamset 36  (dB),CMRR2 mcparamset 37  (dB),CMRR2 mcparamset 38  (dB),CMRR2 mcparamset 39  (dB),CMRR2 mcparamset 40  (dB),CMRR2 mcparamset 41  (dB),CMRR2 mcparamset 42  (dB),CMRR2 mcparamset 43  (dB),CMRR2 mcparamset 44  (dB),CMRR2 mcparamset 45  (dB),CMRR2 mcparamset 46  (dB),CMRR2 mcparamset 47  (dB),CMRR2 mcparamset 48  (dB),CMRR2 mcparamset 49  (dB),CMRR2 mcparamset 50  (dB),CMRR2 mcparamset 51  (dB),CMRR2 mcparamset 52  (dB),CMRR2 mcparamset 53  (dB),CMRR2 mcparamset 54  (dB),CMRR2 mcparamset 55  (dB),CMRR2 mcparamset 56  (dB),CMRR2 mcparamset 57  (dB),CMRR2 mcparamset 58  (dB),CMRR2 mcparamset 59  (dB),CMRR2 mcparamset 60  (dB),CMRR2 mcparamset 61  (dB),CMRR2 mcparamset 62  (dB),CMRR2 mcparamset 63  (dB),CMRR2 mcparamset 64  (dB),CMRR2 mcparamset 65  (dB),CMRR2 mcparamset 66  (dB),CMRR2 mcparamset 67  (dB),CMRR2 mcparamset 68  (dB),CMRR2 mcparamset 69  (dB),CMRR2 mcparamset 70  (dB),CMRR2 mcparamset 71  (dB),CMRR2 mcparamset 72  (dB),CMRR2 mcparamset 73  (dB),CMRR2 mcparamset 74  (dB),CMRR2 mcparamset 75  (dB),CMRR2 mcparamset 76  (dB),CMRR2 mcparamset 77  (dB),CMRR2 mcparamset 78  (dB),CMRR2 mcparamset 79  (dB),CMRR2 mcparamset 80  (dB),CMRR2 mcparamset 81  (dB),CMRR2 mcparamset 82  (dB),CMRR2 mcparamset 83  (dB),CMRR2 mcparamset 84  (dB),CMRR2 mcparamset 85  (dB),CMRR2 mcparamset 86  (dB),CMRR2 mcparamset 87  (dB),CMRR2 mcparamset 88  (dB),CMRR2 mcparamset 89  (dB),CMRR2 mcparamset 90  (dB),CMRR2 mcparamset 91  (dB),CMRR2 mcparamset 92  (dB),CMRR2 mcparamset 93  (dB),CMRR2 mcparamset 94  (dB),CMRR2 mcparamset 95  (dB),CMRR2 mcparamset 96  (dB),CMRR2 mcparamset 97  (dB),CMRR2 mcparamset 98  (dB),CMRR2 mcparamset 99  (dB),CMRR2 mcparamset 100  (dB)
124.000,122.649,119.328,115.314,135.239,119.156,123.694,130.435,116.189,153.580,133.257,124.924,129.126,131.088,120.346,120.533,128.669,116.184,123.851,141.173,125.259,160.538,121.449,123.633,129.362,119.280,128.789,153.625,114.655,135.266,109.957,127.251,113.060,113.887,121.505,131.937,112.938,132.760,124.540,129.882,155.561,141.175,116.209,126.104,123.798,146.596,135.353,119.181,126.008,135.849,114.577,126.268,116.954,113.649,117.455,120.488,114.191,123.642,128.832,129.057,113.885,115.875,140.680,128.003,126.855,118.549,117.045,139.564,139.049,146.106,113.010,119.141,115.776,128.573,148.818,141.575,116.976,126.960,123.079,114.089,117.683,120.282,128.060,156.966,114.371,115.866,127.537,114.705,127.817,119.220,117.802,124.129,112.934,130.988,141.510,115.711,134.251,125.300,115.002,143.506,135.502,122.436,114.232,121.799,120.934,113.983,118.368,117.592,121.985,119.231,114.554,129.967,125.884,118.891,124.948,119.387,125.570,125.572,117.212,119.192,113.432,116.677,111.278,125.820,120.008,130.523,114.767,118.715,117.577,139.598,114.923,112.930,111.274,118.503,121.753,112.830,113.430,114.820,125.871,126.911,137.045,127.580,125.552,135.531,144.144,134.962,125.894,118.771,118.875,115.246,143.350,122.868,116.837,113.214,133.683,117.643,120.116,130.593,137.223,118.886,139.773,123.637,123.383,127.993,119.376,117.336,121.149,173.806,117.377,122.135,136.777,110.351,130.534,118.200,116.169,126.952,122.218,116.136,121.519,118.809,120.869,116.242,128.015,136.623,121.834,121.753,125.926,122.045,123.738,115.828,116.970,121.176,114.855,121.714,121.341,121.018,121.637,115.943,119.476,114.642,130.234
126.000,122.637,119.321,115.295,135.248,119.134,123.698,130.445,116.175,153.750,133.246,124.916,129.116,131.077,120.335,120.527,128.659,116.177,123.835,141.067,125.248,160.577,121.450,123.616,129.342,119.268,128.796,153.753,114.655,135.214,109.941,127.251,113.058,113.877,121.502,131.919,112.928,132.700,124.533,129.855,155.682,141.174,116.203,126.097,123.812,146.638,135.348,119.177,126.009,135.904,114.569,126.233,116.938,113.633,117.449,120.480,114.181,123.634,128.805,129.043,113.875,115.872,140.650,127.998,126.836,118.565,117.037,139.486,139.080,145.986,113.012,119.128,115.755,128.578,148.916,141.600,116.971,126.963,123.058,114.080,117.674,120.269,128.039,156.451,114.362,115.858,127.521,114.686,127.807,119.215,117.791,124.129,112.941,130.981,141.494,115.701,134.261,125.288,114.995,143.497,135.502,122.416,114.222,121.783,120.919,113.979,118.354,117.579,121.973,119.225,114.538,129.959,125.878,118.893,124.932,119.372,125.557,125.575,117.205,119.177,113.422,116.668,111.265,125.810,119.995,130.507,114.759,118.706,117.568,139.603,114.915,112.919,111.275,118.492,121.743,112.823,113.424,114.811,125.879,126.912,136.997,127.581,125.541,135.514,144.076,134.948,125.878,118.752,118.862,115.235,143.352,122.855,116.823,113.208,133.675,117.638,120.112,130.587,137.265,118.879,139.703,123.632,123.376,127.983,119.363,117.322,121.140,171.983,117.366,122.131,136.788,110.334,130.519,118.196,116.161,126.926,122.205,116.129,121.498,118.798,120.851,116.230,127.991,136.592,121.822,121.735,125.916,122.037,123.732,115.813,116.958,121.163,114.846,121.714,121.329,121.013,121.624,115.925,119.477,114.629,130.227
128.000,122.627,119.316,115.276,135.259,119.113,123.704,130.456,116.162,153.931,133.237,124.910,129.109,131.069,120.326,120.522,128.651,116.173,123.820,140.962,125.239,160.619,121.453,123.599,129.324,119.257,128.806,153.888,114.656,135.164,109.927,127.253,113.058,113.868,121.499,131.902,112.919,132.640,124.527,129.829,155.815,141.175,116.198,126.093,123.829,146.685,135.345,119.175,126.013,135.964,114.563,126.198,116.923,113.619,117.444,120.474,114.172,123.628,128.779,129.030,113.866,115.873,140.621,127.996,126.818,118.584,117.031,139.409,139.114,145.866,113.015,119.116,115.736,128.584,149.019,141.627,116.968,126.968,123.038,114.072,117.668,120.258,128.020,155.954,114.355,115.852,127.506,114.669,127.798,119.212,117.781,124.132,112.951,130.975,141.479,115.692,134.270,125.279,114.990,143.488,135.505,122.398,114.214,121.769,120.904,113.975,118.342,117.567,121.962,119.220,114.523,129.954,125.875,118.897,124.918,119.359,125.544,125.580,117.199,119.162,113.414,116.661,111.253,125.802,119.983,130.493,114.753,118.699,117.562,139.612,114.909,112.910,111.279,118.483,121.735,112.817,113.421,114.803,125.889,126.916,136.950,127.582,125.532,135.501,144.010,134.936,125.864,118.734,118.851,115.225,143.358,122.843,116.810,113.205,133.670,117.633,120.108,130.582,137.311,118.874,139.634,123.628,123.371,127.975,119.351,117.310,121.132,170.477,117.356,122.130,136.801,110.318,130.506,118.195,116.156,126.901,122.194,116.123,121.479,118.790,120.835,116.219,127.967,136.561,121.811,121.719,125.907,122.030,123.727,115.799,116.947,121.153,114.838,121.716,121.318,121.010,121.612,115.909,119.480,114.617,130.222
130.000,122.619,119.312,115.259,135.272,119.093,123.714,130.470,116.150,154.122,133.229,124.906,129.103,131.063,120.318,120.519,128.646,116.170,123.808,140.858,125.231,160.665,121.459,123.584,129.306,119.248,128.817,154.028,114.661,135.114,109.914,127.257,113.061,113.861,121.499,131.886,112.913,132.581,124.523,129.804,155.960,141.178,116.195,126.092,123.850,146.738,135.343,119.176,126.019,136.029,114.559,126.165,116.909,113.606,117.442,120.469,114.165,123.625,128.754,129.018,113.860,115.875,140.593,127.996,126.801,118.607,117.027,139.332,139.150,145.748,113.022,119.106,115.718,128.593,149.125,141.658,116.968,126.976,123.019,114.067,117.664,120.248,128.003,155.475,114.349,115.847,127.493,114.652,127.790,119.210,117.773,124.137,112.964,130.971,141.464,115.686,134.282,125.271,114.987,143.480,135.511,122.381,114.208,121.756,120.891,113.974,118.331,117.557,121.953,119.217,114.509,129.950,125.873,118.903,124.906,119.347,125.533,125.587,117.194,119.149,113.408,116.656,111.243,125.796,119.972,130.479,114.748,118.693,117.559,139.622,114.904,112.902,111.286,118.475,121.728,112.812,113.419,114.797,125.903,126.921,136.904,127.586,125.524,135.486,143.944,134.924,125.851,118.718,118.842,115.217,143.365,122.833,116.798,113.203,133.665,117.631,120.107,130.578,137.359,118.870,139.565,123.627,123.369,127.969,119.340,117.299,121.126,169.198,117.347,122.129,136.816,110.304,130.494,118.196,116.151,126.878,122.184,116.119,121.461,118.783,120.820,116.209,127.945,136.531,121.802,121.704,125.900,122.025,123.724,115.787,116.938,121.143,114.832,121.720,121.308,121.008,121.602,115.894,119.485,114.607,130.218
132.000,122.614,119.310,115.243,135.288,119.074,123.727,130.487,116.140,154.325,133.222,124.904,129.100,131.060,120.311,120.519,128.643,116.169,123.798,140.755,125.227,160.714,121.467,123.570,129.290,119.241,128.830,154.176,114.668,135.066,109.903,127.264,113.066,113.856,121.501,131.871,112.908,132.522,124.523,129.780,156.120,141.185,116.194,126.094,123.874,146.796,135.342,119.178,126.027,136.099,114.556,126.132,116.896,113.595,117.442,120.467,114.160,123.623,128.729,129.008,113.854,115.879,140.566,127.999,126.786,118.634,117.025,139.256,139.190,145.630,113.031,119.097,115.700,128.605,149.236,141.690,116.969,126.986,123.001,114.063,117.660,120.241,127.987,155.010,114.345,115.844,127.482,114.637,127.784,119.212,117.767,124.144,112.981,130.967,141.450,115.680,134.297,125.265,114.985,143.473,135.520,122.365,114.203,121.745,120.881,113.974,118.322,117.548,121.946,119.216,114.498,129.949,125.874,118.912,124.894,119.336,125.525,125.596,117.192,119.138,113.403,116.652,111.234,125.792,119.964,130.468,114.745,118.689,117.557,139.635,114.902,112.896,111.294,118.468,121.723,112.810,113.419,114.793,125.919,126.928,136.860,127.592,125.517,135.474,143.880,134.914,125.840,118.702,118.833,115.211,143.376,122.825,116.788,113.202,133.663,117.631,120.107,130.577,137.411,118.868,139.498,123.628,123.366,127.965,119.331,117.290,121.122,168.085,117.341,122.130,136.834,110.291,130.484,118.200,116.149,126.855,122.175,116.117,121.445,118.778,120.807,116.202,127.924,136.502,121.795,121.690,125.895,122.022,123.724,115.777,116.931,121.136,114.828,121.726,121.300,121.008,121.593,115.880,119.491,114.599,130.217
134.000,122.611,119.311,115.229,135.307,119.056,123.744,130.506,116.132,154.541,133.216,124.904,129.099,131.059,120.306,120.520,128.643,116.169,123.790,140.653,125.224,160.767,121.478,123.557,129.275,119.236,128.846,154.331,114.679,135.019,109.893,127.273,113.074,113.853,121.506,131.857,112.906,132.465,124.522,129.757,156.295,141.196,116.195,126.099,123.903,146.861,135.344,119.182,126.038,136.176,114.555,126.101,116.885,113.585,117.445,120.467,114.157,123.625,128.706,129.000,113.852,115.887,140.540,128.004,126.772,118.667,117.026,139.181,139.232,145.513,113.044,119.091,115.685,128.621,149.352,141.727,116.972,126.999,122.985,114.062,117.660,120.234,127.974,154.559,114.343,115.844,127.473,114.623,127.779,119.214,117.763,124.155,113.001,130.965,141.436,115.677,134.314,125.262,114.986,143.467,135.532,122.351,114.200,121.735,120.871,113.977,118.315,117.541,121.940,119.217,114.488,129.948,125.875,118.923,124.885,119.327,125.518,125.608,117.192,119.128,113.400,116.651,111.227,125.791,119.957,130.458,114.744,118.687,117.557,139.651,114.901,112.892,111.306,118.463,121.721,112.810,113.421,114.790,125.939,126.938,136.816,127.601,125.513,135.464,143.817,134.906,125.831,118.688,118.827,115.208,143.390,122.818,116.779,113.205,133.662,117.634,120.109,130.578,137.467,118.868,139.432,123.631,123.367,127.962,119.324,117.283,121.119,167.103,117.336,122.134,136.853,110.280,130.475,118.206,116.149,126.834,122.168,116.117,121.430,118.776,120.794,116.196,127.907,136.474,121.790,121.678,125.893,122.022,123.725,115.768,116.925,121.130,114.826,121.734,121.293,121.011,121.586,115.868,119.500,114.592,130.217
136.000,122.611,119.315,115.215,135.329,119.039,123.765,130.528,116.127,154.771,133.212,124.907,129.100,131.061,120.302,120.523,128.646,116.172,123.785,140.551,125.225,160.824,121.492,123.545,129.261,119.232,128.863,154.495,114.693,134.973,109.885,127.285,113.085,113.852,121.513,131.844,112.906,132.408,124.524,129.736,156.487,141.211,116.197,126.109,123.938,146.933,135.347,119.189,126.052,136.260,114.557,126.070,116.875,113.576,117.451,120.468,114.155,123.628,128.684,128.993,113.850,115.897,140.515,128.012,126.761,118.705,117.030,139.105,139.278,145.396,113.061,119.086,115.670,128.640,149.474,141.767,116.978,127.014,122.969,114.063,117.661,120.231,127.963,154.120,114.344,115.846,127.466,114.610,127.776,119.219,117.760,124.168,113.026,130.965,141.422,115.677,134.333,125.261,114.989,143.462,135.548,122.338,114.199,121.726,120.863,113.983,118.310,117.535,121.937,119.220,114.479,129.950,125.878,118.937,124.877,119.320,125.513,125.623,117.194,119.120,113.399,116.653,111.222,125.792,119.951,130.452,114.744,118.687,117.560,139.669,114.903,112.890,111.321,118.460,121.720,112.812,113.425,114.789,125.963,126.950,136.774,127.612,125.510,135.456,143.755,134.900,125.824,118.675,118.824,115.206,143.407,122.813,116.772,113.209,133.663,117.639,120.114,130.580,137.527,118.871,139.367,123.636,123.370,127.962,119.320,117.277,121.120,166.227,117.333,122.140,136.876,110.270,130.468,118.215,116.152,126.814,122.163,116.120,121.416,118.776,120.783,116.192,127.887,136.447,121.786,121.668,125.892,122.023,123.729,115.761,116.921,121.127,114.825,121.745,121.288,121.016,121.581,115.858,119.512,114.588,130.220
138.000,122.613,119.321,115.204,135.354,119.024,123.791,130.553,116.123,155.018,133.209,124.913,129.104,131.067,120.300,120.529,128.653,116.178,123.783,140.450,125.228,160.887,121.509,123.535,129.249,119.230,128.884,154.667,114.712,134.929,109.879,127.300,113.099,113.854,121.523,131.833,112.909,132.353,124.529,129.716,156.699,141.223,116.202,126.124,123.978,147.013,135.351,119.198,126.068,136.352,114.562,126.041,116.867,113.569,117.460,120.472,114.156,123.635,128.662,128.989,113.851,115.911,140.492,128.023,126.751,118.750,117.036,139.031,139.327,145.280,113.082,119.083,115.657,128.662,149.600,141.811,116.986,127.033,122.956,114.067,117.666,120.229,127.955,153.692,114.345,115.850,127.462,114.598,127.775,119.226,117.760,124.185,113.056,130.965,141.409,115.678,134.356,125.263,114.994,143.459,135.568,122.328,114.201,121.720,120.857,113.990,118.307,117.532,121.934,119.225,114.472,129.955,125.885,118.955,124.872,119.314,125.511,125.640,117.199,119.114,113.400,116.656,111.218,125.795,119.949,130.447,114.747,118.688,117.566,139.691,114.907,112.889,111.339,118.460,121.721,112.817,113.433,114.791,125.990,126.964,136.733,127.626,125.509,135.449,143.694,134.895,125.819,118.664,118.822,115.208,143.427,122.810,116.768,113.216,133.667,117.646,120.120,130.586,137.591,118.876,139.304,123.643,123.375,127.964,119.316,117.274,121.120,165.437,117.333,122.148,136.901,110.262,130.463,118.227,116.156,126.795,122.162,116.125,121.405,118.778,120.774,116.190,127.871,136.422,121.784,121.660,125.894,122.028,123.735,115.756,116.919,121.126,114.827,121.759,121.285,121.024,121.579,115.850,119.526,114.585,130.224
140.000,122.620,119.330,115.194,135.383,119.009,123.823,130.581,116.120,155.283,133.208,124.921,129.111,131.077,120.300,120.537,128.664,116.186,123.784,140.350,125.235,160.954,121.530,123.526,129.239,119.231,128.910,154.850,114.735,134.886,109.875,127.319,113.117,113.858,121.536,131.823,112.915,132.298,124.537,129.698,156.933,141.243,116.210,126.144,124.025,147.102,135.358,119.210,126.089,136.454,114.569,126.013,116.861,113.565,117.472,120.478,114.159,123.645,128.642,128.987,113.854,115.928,140.469,128.037,126.743,118.804,117.046,138.956,139.380,145.167,113.107,119.083,115.646,128.690,149.733,141.860,116.997,127.055,122.943,114.074,117.673,120.230,127.949,153.274,114.350,115.857,127.460,114.588,127.776,119.236,117.760,124.206,113.091,130.968,141.396,115.682,134.381,125.269,115.002,143.456,135.592,122.318,114.205,121.715,120.853,114.001,118.307,117.531,121.934,119.233,114.468,129.963,125.893,118.976,124.868,119.310,125.511,125.660,117.207,119.109,113.404,116.663,111.217,125.801,119.947,130.445,114.753,118.692,117.575,139.717,114.914,112.891,111.360,118.462,121.725,112.825,113.443,114.795,126.023,126.981,136.694,127.644,125.510,135.445,143.635,134.892,125.816,118.654,118.823,115.212,143.452,122.810,116.765,113.226,133.672,117.657,120.129,130.594,137.660,118.884,139.241,123.653,123.383,127.968,119.314,117.273,121.124,164.720,117.334,122.160,136.930,110.257,130.459,118.243,116.164,126.778,122.159,116.132,121.396,118.783,120.766,116.191,127.857,136.397,121.785,121.654,125.899,122.035,123.744,115.754,116.918,121.127,114.831,121.777,121.285,121.035,121.577,115.842,119.543,114.584,130.231
142.000,122.630,119.343,115.185,135.416,118.996,123.861,130.613,116.120,155.569,133.208,124.933,129.122,131.090,120.303,120.549,128.680,116.197,123.788,140.251,125.245,161.027,121.556,123.518,129.230,119.234,128.933,155.045,114.763,134.845,109.873,127.342,113.139,113.865,121.552,131.814,112.924,132.245,124.547,129.681,157.193,141.267,116.220,126.171,124.080,147.202,135.368,119.226,126.113,136.567,114.579,125.986,116.856,113.562,117.489,120.487,114.165,123.659,128.624,128.987,113.860,115.950,140.448,128.055,126.737,118.868,117.060,138.883,139.438,145.051,113.139,119.085,115.636,128.723,149.873,141.914,117.011,127.080,122.932,114.085,117.683,120.234,127.947,152.866,114.357,115.867,127.461,114.580,127.779,119.250,117.764,124.231,113.134,130.973,141.384,115.689,134.411,125.277,115.013,143.455,135.622,122.311,114.212,121.713,120.852,114.015,118.309,117.531,121.936,119.244,114.466,129.973,125.905,119.001,124.867,119.309,125.514,125.684,117.218,119.107,113.410,116.673,111.217,125.811,119.948,130.446,114.761,118.698,117.588,139.746,114.923,112.895,111.386,118.464,121.731,112.835,113.456,114.802,126.062,127.001,136.657,127.665,125.513,135.444,143.578,134.891,125.816,118.646,118.827,115.218,143.482,122.809,116.763,113.240,133.681,117.671,120.140,130.605,137.734,118.895,139.181,123.666,123.395,127.975,119.315,117.274,121.131,164.067,117.339,122.174,136.961,110.253,130.458,118.263,116.175,126.763,122.161,116.143,121.388,118.792,120.760,116.194,127.845,136.375,121.788,121.649,125.907,122.045,123.756,115.753,116.920,121.132,114.837,121.798,121.284,121.048,121.578,115.838,119.564,114.586,130.241
144.000,122.644,119.359,115.179,135.453,118.984,123.908,130.650,116.123,155.879,133.210,124.949,129.136,131.109,120.306,120.564,128.702,116.212,123.797,140.152,125.260,161.107,121.587,123.512,129.224,119.240,128.962,155.253,114.798,134.806,109.873,127.370,113.165,113.875,121.573,131.807,112.936,132.192,124.561,129.666,157.482,141.296,116.233,126.207,124.146,147.315,135.379,119.245,126.142,136.693,114.592,125.960,116.854,113.561,117.510,120.499,114.173,123.678,128.606,128.989,113.869,115.976,140.429,128.077,126.734,118.945,117.077,138.809,139.500,144.937,113.177,119.090,115.628,128.763,150.019,141.973,117.029,127.110,122.923,114.098,117.697,120.241,127.949,152.464,114.367,115.881,127.466,114.573,127.784,119.266,117.770,124.261,113.185,130.979,141.380,115.700,134.444,125.290,115.028,143.455,135.659,122.306,114.221,121.711,120.854,114.032,118.315,117.534,121.941,119.258,114.466,129.987,125.919,119.031,124.869,119.310,125.520,125.712,117.233,119.108,113.418,116.686,111.220,125.825,119.952,130.451,114.772,118.707,117.604,139.779,114.936,112.902,111.417,118.470,121.740,112.849,113.472,114.812,126.107,127.024,136.621,127.690,125.519,135.445,143.522,134.893,125.819,118.640,118.833,115.229,143.516,122.813,116.764,113.256,133.691,117.688,120.154,130.619,137.813,118.910,139.122,123.683,123.409,127.985,119.318,117.278,121.140,163.469,117.346,122.191,136.997,110.251,130.459,118.287,116.189,126.753,122.165,116.157,121.383,118.804,120.755,116.200,127.835,136.354,121.794,121.648,125.919,122.059,123.772,115.756,116.924,121.139,114.846,121.823,121.287,121.066,121.581,115.835,119.588,114.590,130.254
146.000,122.664,119.380,115.176,135.496,118.973,123.966,130.690,116.129,156.217,133.214,124.969,129.154,131.134,120.313,120.583,128.730,116.230,123.811,140.054,125.279,161.199,121.623,123.508,129.219,119.249,128.994,155.476,114.841,134.769,109.875,127.403,113.198,113.889,121.599,131.802,112.953,132.141,124.578,129.654,157.808,141.329,116.250,126.253,124.224,147.444,135.394,119.268,126.175,136.837,114.610,125.936,116.855,113.562,117.537,120.515,114.185,123.701,128.590,128.995,113.880,116.009,140.411,128.104,126.733,119.039,117.100,138.736,139.568,144.823,113.224,119.098,115.623,128.812,150.174,142.039,117.051,127.144,122.916,114.117,117.715,120.251,127.955,152.070,114.380,115.899,127.474,114.568,127.792,119.286,117.779,124.297,113.246,130.987,141.362,115.714,134.482,125.307,115.046,143.457,135.702,122.304,114.234,121.712,120.858,114.053,118.323,117.539,121.949,119.275,114.469,130.005,125.937,119.066,124.874,119.314,125.529,125.744,117.252,119.111,113.431,116.704,111.224,125.842,119.958,130.459,114.786,118.719,117.626,139.818,114.953,112.913,111.453,118.479,121.753,112.867,113.493,114.825,126.161,127.051,136.587,127.720,125.527,135.449,143.468,134.898,125.826,118.636,118.844,115.243,143.557,122.819,116.768,113.277,133.705,117.710,120.172,130.637,137.899,118.928,139.064,123.703,123.427,127.999,119.325,117.285,121.152,162.922,117.357,122.212,137.037,110.251,130.463,118.317,116.207,126.737,122.171,116.175,121.381,118.820,120.753,116.209,127.827,136.335,121.803,121.649,125.934,122.077,123.792,115.761,116.931,121.150,114.859,121.853,121.293,121.087,121.587,115.836,119.616,114.597,130.271
